object,zone,it,tobs,apobs,e1,e2,e3,bn1,bn2,bn3,rms_baseline,s11,s21,s31,s12,s22,s32,s13,s23,s33
37151                         , 2, 13,    4.1589,  14830.9202,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14369.7156,    14728.3223,    15096.4637,    14478.1857,    14837.3643,    15206.0865,    14489.8921,    14849.1326,    15217.9176,
37151                         , 2, 14,    5.0944,  14812.3759,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14340.5516,    14699.0526,    15067.0879,    14472.4834,    14831.6410,    15200.3421,    14486.7228,    14845.9514,    15214.7247,
37151                         , 2, 15,    5.6998,  14800.7391,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14321.7546,    14680.1892,    15048.1586,    14468.8867,    14828.0348,    15196.7253,    14484.7675,    14843.9929,    15212.7616,
37151                         , 2, 16,    6.2385,  14790.7571,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14304.9985,    14663.3717,    15031.2799,    14465.7266,    14824.8667,    15193.5497,    14483.0760,    14842.2991,    15211.0662,
37151                         , 2, 17,    7.1664,  14772.6518,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14275.9077,    14634.1640,    15001.9550,    14460.3129,    14819.4403,    15188.1103,    14480.2210,    14839.4426,    15208.2081,
37151                         , 2, 18,    8.0665,  14752.3190,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14247.2169,    14605.3417,    14972.9975,    14455.0105,    14814.1227,    15182.7783,    14477.4476,    14836.6670,    15205.4308,
37151                         , 2, 19,    8.0990,  14753.8934,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14246.1677,    14604.2862,    14971.9372,    14454.8168,    14813.9285,    15182.5826,    14477.3462,    14836.5656,    15205.3288,
37151                         , 2, 20,    8.8354,  14739.6166,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14222.2505,    14580.2393,    14947.7578,    14450.3783,    14809.4726,    15178.1099,    14475.0154,    14834.2298,    15202.9888,
37151                         , 2, 21,    9.2412,  14731.2943,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14208.9056,    14566.8153,    14934.2529,    14447.8832,    14806.9655,    15175.5906,    14473.6948,    14832.9048,    15201.6591,
37151                         , 2, 22,    9.5468,  14725.3177,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14198.7807,    14556.6278,    14924.0013,    14445.9769,    14805.0494,    15173.6646,    14472.6786,    14831.8847,    15200.6351,
37151                         , 2, 23,    9.9131,  14718.0179,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14186.5603,    14544.3286,    14911.6212,    14443.6613,    14802.7207,    15171.3224,    14471.4358,    14830.6360,    15199.3804,
37151                         , 2, 24,   10.1689,  14713.1361,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14177.9794,    14535.6898,    14902.9233,    14442.0250,    14801.0748,    15169.6665,    14470.5517,    14829.7474,    15198.4869,
37151                         , 2, 25,   10.4999,  14706.8391,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14166.8267,    14524.4610,    14891.6164,    14439.8828,    14798.9182,    15167.4954,    14469.3855,    14828.5739,    15197.3064,
37151                         , 2, 26,   10.8977,  14699.2383,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14153.3705,    14510.9101,    14877.9684,    14437.2763,    14796.2940,    15164.8527,    14467.9550,    14827.1339,    15195.8565,
37151                         , 2, 27,   11.0934,  14695.4820,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14146.7313,    14504.2237,    14871.2333,    14435.9811,    14794.9898,    15163.5389,    14467.2390,    14826.4131,    15195.1304,
37151                         , 2, 28,   11.8227,  14681.1829,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14121.9504,    14479.2652,    14846.0919,    14431.0970,    14790.0685,    15158.5800,    14464.5117,    14823.6642,    15192.3599,
37151                         , 2, 29,   12.5593,  14666.9344,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14096.9471,    14454.0845,    14820.7277,    14426.0949,    14785.0270,    15153.4981,    14461.6778,    14820.8061,    15189.4771,
37151                         , 2, 30,   12.8019,  14661.4300,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14088.7412,    14445.8227,    14812.4086,    14424.4394,    14783.3584,    15151.8158,    14460.7319,    14819.8524,    15188.5145,
37151                         , 2, 31,   13.1114,  14655.4335,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14078.3086,    14435.3182,    14801.8293,    14422.3257,    14781.2277,    15149.6678,    14459.5200,    14818.6292,    15187.2804,
37151                         , 2, 32,   13.6801,  14643.4645,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14059.2532,    14416.1382,    14782.5194,    14418.4440,    14777.3151,    15145.7236,    14457.2826,    14816.3716,    15185.0018,
37151                         , 2, 33,   13.8004,  14641.1832,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14055.2415,    14412.0979,    14778.4566,    14417.6237,    14776.4884,    15144.8899,    14456.8082,    14815.8929,    15184.5186,
37151                         , 2, 34,   14.4281,  14628.5933,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14034.4540,    14391.1866,    14757.4106,    14413.3643,    14772.1962,    15140.5643,    14454.3392,    14813.4017,    15182.0045,
37151                         , 2, 35,   14.8653,  14620.7869,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14020.1235,    14376.7704,    14742.9151,    14410.4218,    14769.2315,    15137.5780,    14452.6301,    14811.6773,    15180.2651,
37151                         , 2, 36,   15.0050,  14618.3484,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    14015.5697,    14372.1939,    14738.3097,    14409.4869,    14768.2902,    15136.6294,    14452.0869,    14811.1297,    15179.7123,
37151                         , 2, 37,   15.5237,  14608.6282,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13998.7807,    14355.3194,    14721.3479,    14406.0420,    14764.8222,    15133.1366,    14450.0862,    14809.1127,    15177.6781,
37151                         , 2, 38,   15.7308,  14605.2686,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13992.1314,    14348.6369,    14714.6320,    14404.6797,    14763.4508,    15131.7560,    14449.2960,    14808.3161,    15176.8749,
37151                         , 2, 39,   16.1320,  14597.7352,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13979.3305,    14335.7755,    14701.7110,    14402.0622,    14760.8164,    15129.1052,    14447.7803,    14806.7885,    15175.3352,
37151                         , 2, 40,   16.3284,  14593.3200,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13973.1020,    14329.5189,    14695.4274,    14400.7918,    14759.5382,    15127.8195,    14447.0463,    14806.0489,    15174.5903,
37151                         , 2, 41,   16.8559,  14584.0005,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13956.4893,    14312.8378,    14678.6753,    14397.4164,    14756.1443,    15124.4059,    14445.1025,    14804.0921,    15172.6199,
37151                         , 2, 42,   17.0539,  14580.3521,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13950.2959,    14306.6203,    14672.4341,    14396.1639,    14754.8852,    15123.1402,    14444.3842,    14803.3691,    15171.8923,
37151                         , 2, 43,   17.5851,  14570.1284,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13933.7737,    14290.0391,    14655.7943,    14392.8400,    14751.5457,    15119.7852,    14442.4869,    14801.4610,    15169.9733,
37151                         , 2, 44,   17.9250,  14563.7013,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13923.2710,    14279.5019,    14645.2232,    14390.7416,    14749.4386,    15117.6694,    14441.2968,    14800.2649,    15168.7713,
37151                         , 2, 45,   18.8942,  14545.6382,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13893.5403,    14249.6829,    14615.3172,    14384.8707,    14743.5468,    15111.7572,    14438.0040,    14796.9587,    15165.4518,
37151                         , 2, 46,   19.6006,  14532.4676,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13871.9986,    14228.0826,    14593.6596,    14380.6811,    14739.3458,    15107.5450,    14435.6892,    14794.6377,    15163.1248,
37151                         , 2, 47,   19.8173,  14528.6286,  0.523476,  0.529641,  0.535807,   17.2558,   88.6279,  160.0000,    1.823354,    13865.9414,    14221.4622,    14587.0220,    14379.4074,    14738.0692,    15106.2656,    14434.9916,    14793.9387,    15162.4245,
37151                         , 3,  1,    0.0000,  14111.4542,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13770.8892,    14062.3415,    14360.2315,    13770.8892,    14062.3415,    14360.2315,    13770.8892,    14062.3415,    14360.2315,
37151                         , 3,  2,    0.4561,  14102.8870,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13752.5151,    14043.8625,    14341.6455,    13767.2241,    14058.6558,    14356.5249,    13768.8589,    14060.3000,    14358.1786,
37151                         , 3,  3,    0.7097,  14099.0662,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13742.2885,    14033.5773,    14331.3003,    13765.1758,    14056.5957,    14354.4527,    13767.7197,    14059.1542,    14357.0261,
37151                         , 3,  4,    0.8985,  14095.6630,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13734.6717,    14025.9167,    14323.5950,    13763.6460,    14055.0572,    14352.9051,    13766.8666,    14058.2962,    14356.1630,
37151                         , 3,  5,    1.8022,  14079.4478,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13698.2452,    13989.2817,    14286.7477,    13756.2900,    14047.6575,    14345.4609,    13762.7429,    14054.1472,    14351.9882,
37151                         , 3,  6,    2.0920,  14074.9248,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13686.5907,    13977.5625,    14274.9612,    13753.9246,    14045.2779,    14343.0669,    13761.4105,    14052.8063,    14350.6387,
37151                         , 3,  7,    2.6943,  14064.8222,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13662.4481,    13953.2853,    14250.5490,    13749.0112,    14040.3353,    14338.0945,    13758.6358,    14050.0140,    14347.8285,
37151                         , 3,  8,    2.8910,  14061.2013,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13654.5932,    13945.3881,    14242.6079,    13747.4097,    14038.7243,    14336.4739,    13757.7298,    14049.1023,    14346.9109,
37151                         , 3,  9,    3.2289,  14055.7782,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13641.1312,    13931.8545,    14229.0023,    13744.6628,    14035.9614,    14333.6948,    13756.1749,    14047.5376,    14345.3363,
37151                         , 3, 10,    3.7857,  14046.3414,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13619.0523,    13909.6620,    14206.6935,    13740.1550,    14031.4278,    14329.1352,    13753.6218,    14044.9686,    14342.7513,
37151                         , 3, 11,    4.1075,  14040.9660,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13606.3544,    13896.9016,    14193.8691,    13737.5630,    14028.8219,    14326.5146,    13752.1541,    14043.4923,    14341.2659,
37151                         , 3, 12,    4.3118,  14037.5798,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13598.3175,    13888.8246,    14185.7528,    13735.9234,    14027.1732,    14324.8570,    13751.2263,    14042.5588,    14340.3270,
37151                         , 3, 13,    4.7749,  14029.9078,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13580.1665,    13870.5906,    14167.4292,    13732.2248,    14023.4559,    14321.1192,    13749.1356,    14040.4567,    14338.2122,
37151                         , 3, 14,    5.0567,  14025.2412,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13569.1692,    13859.5412,    14156.3294,    13729.9882,    14021.2071,    14318.8598,    13747.8737,    14039.1873,    14336.9364,
37151                         , 3, 15,    5.7651,  14013.1569,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13541.6547,    13831.9054,    14128.5706,    13724.4110,    14015.6031,    14313.2288,    13744.7375,    14036.0349,    14333.7678,
37151                         , 3, 16,    6.0922,  14007.7386,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13529.0039,    13819.2001,    14115.8113,    13721.8579,    14013.0388,    14310.6523,    13743.3081,    14034.5991,    14332.3246,
37151                         , 3, 17,    6.7252,  13997.5666,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13504.5982,    13794.6943,    14091.2014,    13716.9567,    14008.1171,    14305.7092,    13740.5776,    14031.8570,    14329.5704,
37151                         , 3, 18,    7.0348,  13992.4614,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13492.6848,    13782.7322,    14079.1905,    13714.5774,    14005.7276,    14303.3103,    13739.2595,    14030.5330,    14328.2415,
37151                         , 3, 19,    7.7458,  13980.7614,  0.510383,  0.515673,  0.520964,   17.7819,   88.8909,  160.0000,    4.692104,    13465.3320,    13755.2676,    14051.6131,    13709.1481,    14000.2773,    14297.8387,    13736.2708,    14027.5335,    14325.2310,
