object,zone,nzone,e_span,bn_span,rms_baseline,pop,gen,nevals,nconverged,mean_rms,min_rms,max_rms,mean_bn,std_bn
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 10, 500,   5010,  0,   18.871103,    9.555965,   33.942071,   43.2444,    5.1701
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14,  10,    154,  0,   16.243652,    9.555965,   26.884971,   43.1860,    5.0377
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14,  20,    294,  0,   16.243652,    9.555965,   26.884971,   43.1860,    5.0377
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14,  40,    574,  0,   14.647154,    9.555965,   25.873760,   43.4158,    4.7393
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14,  75,   1064,  0,   13.705299,    9.555965,   17.860009,   43.8506,    3.9699
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14, 125,   1764,  0,   13.845051,    9.555965,   19.257530,   43.8506,    3.9699
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14, 200,   2814,  0,   13.697228,    9.555965,   17.852736,   43.8506,    3.9699
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 14, 500,   7014,  0,   13.706750,    9.555965,   17.852736,   43.8506,    3.9699
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20,  10,    220,  0,   12.830623,    8.457178,   16.107109,   45.1622,    2.2297
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20,  20,    420,  0,   11.860800,    8.457178,   16.022283,   45.7019,    2.2715
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20,  40,    820,  0,   11.252739,    8.457178,   16.022283,   46.3644,    2.0146
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20,  75,   1520,  1,   10.338166,    7.900861,   16.022283,   46.4426,    2.0312
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20, 125,   2520,  2,    9.608885,    7.846725,   14.549245,   46.5136,    1.8651
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20, 200,   4020,  2,    9.293080,    7.846725,   12.488837,   47.0501,    1.1357
32007                         , 7, 51,  0.011382,   19.0648,    7.926652, 20, 500,  10020,  4,    8.791710,    7.835678,    9.967661,   47.2799,    0.6735
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4,  10,     44,  0,   90.705608,   90.705608,   90.705610,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4,  20,     84,  0,   90.705608,   90.705608,   90.705609,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4,  40,    164,  0,   90.705608,   90.705608,   90.705609,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4,  75,    304,  0,   90.705608,   90.705608,   90.705608,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4, 125,    504,  0,   90.705608,   90.705608,   90.705608,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4, 200,    804,  0,   90.705608,   90.705608,   90.705608,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  4, 500,   2004,  0,   90.705608,   90.705608,   90.705608,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6,  10,     66,  0,   90.705600,   90.705588,   90.705636,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6,  20,    126,  0,   90.705598,   90.705588,   90.705631,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6,  40,    246,  0,   90.705594,   90.705588,   90.705611,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6,  75,    456,  0,   90.705589,   90.705588,   90.705591,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6, 125,    756,  0,   90.705589,   90.705588,   90.705591,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6, 200,   1206,  0,   90.705589,   90.705588,   90.705591,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  6, 500,   3006,  0,   90.705588,   90.705588,   90.705589,   52.0819,    0.0000
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8,  10,     88,  0,   90.263721,   86.297486,   90.706327,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8,  20,    168,  0,   90.263666,   86.297486,   90.706324,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8,  40,    328,  0,   90.263465,   86.297486,   90.706324,   51.8686,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8,  75,    608,  0,   90.263087,   86.297486,   90.704542,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8, 125,   1008,  0,   90.263075,   86.297486,   90.704432,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8, 200,   1608,  0,   90.262878,   86.297486,   90.703784,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651,  8, 500,   4008,  0,   90.262229,   86.297486,   90.703734,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10,  10,    110,  0,   90.208536,   86.297486,   90.734534,   51.8684,    0.6395
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10,  20,    210,  0,   90.201145,   86.297486,   90.693219,   51.8683,    0.6395
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10,  40,    410,  0,   90.189306,   86.297486,   90.652790,   51.8684,    0.6395
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10,  75,    760,  0,   90.188420,   86.297486,   90.647699,   51.8685,    0.6395
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10, 125,   1260,  0,   90.185872,   86.297486,   90.642108,   51.8686,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10, 200,   2010,  0,   90.181976,   86.297486,   90.624273,   51.8686,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 10, 500,   5010,  0,   90.180830,   86.297486,   90.616055,   51.8687,    0.6396
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14,  10,    154,  8,   83.713337,   81.198320,   85.747164,   50.8213,    0.8049
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14,  20,    294,  7,   84.770951,   81.198320,   92.950866,   50.6426,    0.6962
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14,  40,    574,  9,   83.642727,   81.198320,   84.684158,   50.8212,    0.8048
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14,  75,   1064,  8,   82.837063,   81.043537,   85.781323,   51.3571,    0.8680
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14, 125,   1764, 10,   82.728007,   81.198320,   84.406936,   51.3349,    0.8518
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14, 200,   2814, 10,   82.559629,   81.198320,   84.402830,   51.5135,    0.8007
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 14, 500,   7014, 10,   81.606193,   81.188734,   83.099451,   52.0717,    0.0280
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20,  10,    220,  1,  100.883910,   80.621142,  145.750819,   48.0477,    6.5096
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20,  20,    420,  1,   97.569089,   80.607952,  122.767354,   48.7340,    4.5088
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20,  40,    820,  2,   93.155535,   80.575380,  109.093051,   48.9892,    2.6482
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20,  75,   1520,  4,   89.846501,   80.575380,  101.815352,   50.5682,    2.0126
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20, 125,   2520,  6,   84.803615,   80.575380,  100.944049,   51.2870,    1.1182
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20, 200,   4020,  7,   84.329777,   80.514125,  100.792254,   50.8663,    2.3692
32007                         , 8, 56,  0.082614,   28.5972,   80.609651, 20, 500,  10020,  9,   82.041230,   80.436854,   88.325327,   51.7845,    1.1872
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4,  10,     44,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4,  20,     84,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4,  40,    164,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4,  75,    304,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4, 125,    504,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4, 200,    804,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  4, 500,   2004,  0,   56.831518,   22.532760,   80.069222,   94.4616,   38.4411
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6,  10,     66,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6,  20,    126,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6,  40,    246,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6,  75,    456,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6, 125,    756,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6, 200,   1206,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  6, 500,   3006,  0,   52.268772,   22.532760,   80.069222,   82.8143,   29.8907
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8,  10,     88,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8,  20,    168,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8,  40,    328,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8,  75,    608,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8, 125,   1008,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8, 200,   1608,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356,  8, 500,   4008,  0,   49.103577,   22.532760,   66.992029,   94.2012,   33.5319
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10,  10,    110,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10,  20,    210,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10,  40,    410,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10,  75,    760,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10, 125,   1260,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10, 200,   2010,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 10, 500,   5010,  0,   47.876152,   22.532760,   66.992029,   82.4315,   32.7902
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14,  10,    154,  0,   13.213608,   12.865776,   13.601030,   50.9837,    0.1235
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14,  20,    294,  0,   13.260977,   12.869229,   13.637622,   50.9219,    0.1513
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14,  40,    574,  0,   13.176285,   13.036654,   13.376930,   51.0454,    0.0000
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14,  75,   1064,  0,   13.132213,   12.965916,   13.551084,   51.0146,    0.0926
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14, 125,   1764,  0,   13.114089,   12.871810,   13.405840,   51.0146,    0.0926
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14, 200,   2814,  0,   13.063548,   12.874486,   13.143847,   51.0454,    0.0000
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 14, 500,   7014,  0,   13.106441,   12.945745,   13.129202,   51.0454,    0.0000
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20,  10,    220,  2,   24.620100,    5.830018,   45.853891,   61.3339,   18.7929
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20,  20,    420,  2,   19.717490,    4.567074,   40.922920,   60.6923,   12.8011
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20,  40,    820,  4,   14.860087,    3.651201,   32.412186,   59.4391,   10.1317
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20,  75,   1520,  4,   10.540916,    2.789025,   20.829728,   62.1586,    4.0694
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20, 125,   2520,  6,    9.680572,    2.789025,   20.829728,   62.5242,    4.5334
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20, 200,   4020,  8,    5.653395,    2.617727,   12.112831,   62.1839,    2.9118
37819                         , 1, 59,  0.014577,  131.4060,    7.652356, 20, 500,  10020, 10,    2.030044,    0.966928,    5.493164,   60.6021,    1.5258
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4,  10,     44,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4,  20,     84,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4,  40,    164,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4,  75,    304,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4, 125,    504,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4, 200,    804,  0,   29.560434,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  4, 500,   2004,  0,   29.560434,   12.232213,   32.087522,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6,  10,     66,  0,   29.560435,   12.232213,   32.087529,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6,  20,    126,  0,   29.560434,   12.232213,   32.087529,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6,  40,    246,  0,   29.560434,   12.232213,   32.087529,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6,  75,    456,  0,   29.560433,   12.232213,   32.087527,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6, 125,    756,  0,   29.560432,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6, 200,   1206,  0,   29.560431,   12.232213,   32.087523,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  6, 500,   3006,  0,   29.560430,   12.232213,   32.087518,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8,  10,     88,  0,   29.560707,   12.232213,   32.088368,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8,  20,    168,  0,   29.560668,   12.232213,   32.088477,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8,  40,    328,  0,   29.560606,   12.232213,   32.087976,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8,  75,    608,  0,   29.560517,   12.232213,   32.087920,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8, 125,   1008,  0,   29.560407,   12.232213,   32.087710,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8, 200,   1608,  0,   29.560305,   12.232213,   32.087699,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031,  8, 500,   4008,  0,   29.560262,   12.232213,   32.087470,   53.0993,    8.8114
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10,  10,    110,  0,   12.204193,   12.195896,   12.223004,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10,  20,    210,  0,   12.202057,   12.195896,   12.220508,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10,  40,    410,  0,   12.200739,   12.195896,   12.214210,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10,  75,    760,  0,   12.199144,   12.195300,   12.212403,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10, 125,   1260,  0,   12.198328,   12.195300,   12.204247,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10, 200,   2010,  0,   12.197193,   12.195300,   12.203947,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 10, 500,   5010,  0,   12.195841,   12.195300,   12.197341,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14,  10,    154,  0,   21.923466,   12.211794,   36.295092,   48.2546,    5.0782
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14,  20,    294,  0,   19.547236,   12.098191,   42.802355,   48.3031,    3.1551
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14,  40,    574,  0,   14.335843,   12.211786,   22.486366,   47.3865,    3.9482
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14,  75,   1064,  0,   14.407412,   11.990205,   22.787813,   48.3031,    3.1551
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14, 125,   1764,  0,   12.128688,   11.990233,   12.232213,   48.3031,    3.1551
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14, 200,   2814,  0,   12.166398,   11.990204,   12.245548,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 14, 500,   7014,  0,   12.063742,   11.990225,   12.211784,   49.3548,    0.0000
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20,  10,    220,  0,   22.686839,    6.762000,   41.140051,   47.0908,    9.2412
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20,  20,    420,  0,   20.028366,    6.762000,   41.140051,   46.2589,    8.6308
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20,  40,    820,  0,   16.222619,    6.762000,   41.140051,   46.5751,    6.8258
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20,  75,   1520,  1,   10.451382,    1.981138,   24.586726,   45.0257,    2.9451
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20, 125,   2520,  1,    8.134130,    1.981138,   24.586726,   44.9637,    2.2158
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20, 200,   4020,  1,    6.520117,    1.981138,   11.051516,   44.3209,    2.3261
37819                         , 2, 57,  0.021392,   68.0055,    1.892031, 20, 500,  10020,  1,    4.312845,    1.981138,    6.632410,   44.1571,    1.4054
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4,  10,     44,  0,   34.863999,   11.201124,   42.571554,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4,  20,     84,  0,   34.863999,   11.201124,   42.571554,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4,  40,    164,  0,   34.863998,   11.201124,   42.571554,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4,  75,    304,  0,   34.863998,   11.201124,   42.571554,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4, 125,    504,  0,   34.863998,   11.201124,   42.571553,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4, 200,    804,  0,   34.863998,   11.201124,   42.571553,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  4, 500,   2004,  0,   34.863998,   11.201124,   42.571553,   49.3637,    8.7485
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6,  10,     66,  0,   34.163257,   11.201124,   42.571583,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6,  20,    126,  0,   34.163258,   11.201124,   42.571583,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6,  40,    246,  0,   34.163256,   11.201124,   42.571579,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6,  75,    456,  0,   34.163252,   11.201124,   42.571565,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6, 125,    756,  0,   34.163248,   11.201124,   42.571555,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6, 200,   1206,  0,   34.163247,   11.201124,   42.571555,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  6, 500,   3006,  0,   34.163245,   11.201124,   42.571552,   48.7934,    8.6239
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8,  10,     88,  0,   22.410507,   11.201124,   27.488032,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8,  20,    168,  0,   22.410493,   11.201124,   27.488032,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8,  40,    328,  0,   22.410447,   11.201124,   27.487580,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8,  75,    608,  0,   22.410442,   11.201124,   27.487580,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8, 125,   1008,  0,   22.410431,   11.201124,   27.487479,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8, 200,   1608,  0,   22.410428,   11.201124,   27.487478,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209,  8, 500,   4008,  0,   22.410420,   11.201124,   27.487478,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10,  10,    110,  0,   22.413752,   11.201124,   27.507168,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10,  20,    210,  0,   22.406907,   11.201124,   27.494733,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10,  40,    410,  0,   22.394029,   11.201124,   27.494733,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10,  75,    760,  0,   22.392782,   11.201124,   27.484987,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10, 125,   1260,  0,   22.391845,   11.201124,   27.478168,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10, 200,   2010,  0,   22.389787,   11.201124,   27.478168,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 10, 500,   5010,  0,   22.384576,   11.201124,   27.436205,   45.6769,    6.2083
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14,  10,    154,  1,    5.725990,    1.412866,    9.615255,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14,  20,    294,  0,    5.683828,    4.111783,    9.580637,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14,  40,    574,  1,    4.442239,    1.412866,    8.315833,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14,  75,   1064,  1,    4.362474,    1.442268,    7.242933,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14, 125,   1764,  0,    4.625500,    3.944384,    6.162934,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14, 200,   2814,  1,    3.468316,    1.481568,    5.047893,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 14, 500,   7014,  4,    2.191824,    1.442029,    4.075485,   40.3379,    0.0000
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20,  10,    220,  0,   15.278657,    8.535416,   23.737656,   39.0975,    4.2792
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20,  20,    420,  0,   11.425755,    1.828787,   20.302697,   39.5031,    3.7325
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20,  40,    820,  0,    9.637471,    1.828583,   15.935766,   39.6686,    3.3778
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20,  75,   1520,  0,    7.342993,    1.828583,   15.187237,   39.5639,    2.5900
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20, 125,   2520,  0,    6.326394,    1.716642,   15.187237,   39.2736,    2.4200
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20, 200,   4020,  0,    5.776614,    1.716642,   14.055414,   38.9881,    2.1374
37819                         , 3, 58,  0.018746,   30.6650,    1.453209, 20, 500,  10020,  1,    3.473434,    1.412877,    6.176429,   40.7276,    1.3379
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4,  10,     44,  0,   38.694085,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4,  20,     84,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4,  40,    164,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4,  75,    304,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4, 125,    504,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4, 200,    804,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  4, 500,   2004,  0,   38.694084,   32.834780,   39.804889,   35.1671,    3.4223
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  6,  10,     66,  0,   33.233784,   20.892991,   35.721372,   36.8488,    4.2266
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  6,  20,    126,  0,   33.233784,   20.892991,   35.721372,   36.8488,    4.2266
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  6,  40,    246,  0,   33.233784,   20.892991,   35.721372,   36.8488,    4.2266
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  6,  75,    456,  0,   33.233784,   20.892991,   35.721370,   36.8488,    4.2266
37819                         , 4, 57,  0.020487,   17.0481,    4.310983,  6, 125,    756,  0,   33.233784,   20.892991,   35.721370,   36.8488,    4.2266
