day,apogee_alt_km,sma_km,ecc
  163.2110,   5673.6483,   9294.5157,  0.296655
  163.3142,   5673.2442,   9294.3080,  0.296641
  163.4174,   5672.8396,   9294.1002,  0.296626
  163.5206,   5672.4346,   9293.8922,  0.296612
  163.6238,   5672.0292,   9293.6842,  0.296597
  163.7270,   5671.6233,   9293.4761,  0.296583
  163.8302,   5671.2169,   9293.2678,  0.296568
  163.9334,   5670.8100,   9293.0595,  0.296553
  164.0366,   5670.4027,   9292.8510,  0.296538
  164.1398,   5669.9948,   9292.6425,  0.296524
  164.2429,   5669.5864,   9292.4338,  0.296509
  164.3461,   5669.1775,   9292.2251,  0.296494
  164.4493,   5668.7681,   9292.0163,  0.296479
  164.5525,   5668.3581,   9291.8074,  0.296464
  164.6556,   5667.9476,   9291.5984,  0.296449
  164.7588,   5667.5366,   9291.3893,  0.296434
  164.8620,   5667.1249,   9291.1802,  0.296419
  164.9651,   5666.7128,   9290.9710,  0.296404
  165.0683,   5666.3001,   9290.7618,  0.296388
  165.1714,   5665.8868,   9290.5525,  0.296373
  165.2746,   5665.4729,   9290.3432,  0.296358
  165.3777,   5665.0585,   9290.1338,  0.296342
  165.4809,   5664.6436,   9289.9244,  0.296327
  165.5840,   5664.2281,   9289.7149,  0.296312
  165.6871,   5663.8120,   9289.5054,  0.296296
  165.7903,   5663.3954,   9289.2959,  0.296280
  165.8934,   5662.9783,   9289.0864,  0.296265
  165.9965,   5662.5607,   9288.8769,  0.296249
  166.0996,   5662.1425,   9288.6673,  0.296233
  166.2027,   5661.7239,   9288.4578,  0.296217
  166.3059,   5661.3047,   9288.2483,  0.296201
  166.4090,   5660.8851,   9288.0387,  0.296186
  166.5121,   5660.4650,   9287.8292,  0.296170
  166.6152,   5660.0444,   9287.6198,  0.296153
  166.7183,   5659.6235,   9287.4103,  0.296137
  166.8214,   5659.2021,   9287.2009,  0.296121
  166.9244,   5658.7803,   9286.9915,  0.296105
  167.0275,   5658.3581,   9286.7822,  0.296089
  167.1306,   5657.9356,   9286.5729,  0.296073
  167.2337,   5657.5127,   9286.3637,  0.296056
  167.3368,   5657.0895,   9286.1546,  0.296040
  167.4399,   5656.6660,   9285.9455,  0.296023
  167.5429,   5656.2423,   9285.7365,  0.296007
  167.6460,   5655.8183,   9285.5275,  0.295990
  167.7491,   5655.3941,   9285.3187,  0.295974
  167.8521,   5654.9697,   9285.1099,  0.295957
  167.9552,   5654.5452,   9284.9012,  0.295941
  168.0582,   5654.1205,   9284.6926,  0.295924
  168.1613,   5653.6957,   9284.4841,  0.295907
  168.2643,   5653.2708,   9284.2757,  0.295891
  168.3674,   5652.8459,   9284.0674,  0.295874
  168.4704,   5652.4209,   9283.8592,  0.295857
  168.5734,   5651.9960,   9283.6511,  0.295841
  168.6765,   5651.5711,   9283.4431,  0.295824
  168.7795,   5651.1462,   9283.2352,  0.295807
  168.8825,   5650.7215,   9283.0275,  0.295790
  168.9855,   5650.2968,   9282.8198,  0.295774
  169.0886,   5649.8724,   9282.6123,  0.295757
  169.1916,   5649.4481,   9282.4049,  0.295740
  169.2946,   5649.0240,   9282.1976,  0.295723
  169.3976,   5648.6001,   9281.9904,  0.295707
  169.5006,   5648.1765,   9281.7833,  0.295690
  169.6036,   5647.7532,   9281.5764,  0.295673
  169.7066,   5647.3302,   9281.3695,  0.295656
  169.8096,   5646.9076,   9281.1628,  0.295640
  169.9126,   5646.4853,   9280.9562,  0.295623
  170.0156,   5646.0634,   9280.7497,  0.295607
  170.1186,   5645.6420,   9280.5433,  0.295590
  170.2215,   5645.2209,   9280.3370,  0.295573
  170.3245,   5644.8003,   9280.1308,  0.295557
  170.4275,   5644.3802,   9279.9248,  0.295540
  170.5305,   5643.9606,   9279.7188,  0.295524
  170.6334,   5643.5416,   9279.5129,  0.295507
  170.7364,   5643.1230,   9279.3071,  0.295491
  170.8393,   5642.7050,   9279.1014,  0.295475
  170.9423,   5642.2875,   9278.8957,  0.295458
  171.0453,   5641.8706,   9278.6902,  0.295442
  171.1482,   5641.4543,   9278.4847,  0.295426
  171.2512,   5641.0386,   9278.2793,  0.295410
  171.3541,   5640.6235,   9278.0739,  0.295394
  171.4570,   5640.2089,   9277.8686,  0.295378
  171.5600,   5639.7950,   9277.6633,  0.295362
  171.6629,   5639.3817,   9277.4581,  0.295346
  171.7658,   5638.9690,   9277.2529,  0.295330
  171.8688,   5638.5570,   9277.0478,  0.295314
  171.9717,   5638.1455,   9276.8427,  0.295299
  172.0746,   5637.7346,   9276.6376,  0.295283
  172.1775,   5637.3243,   9276.4325,  0.295267
  172.2804,   5636.9146,   9276.2274,  0.295252
  172.3833,   5636.5055,   9276.0223,  0.295236
  172.4862,   5636.0970,   9275.8172,  0.295221
  172.5891,   5635.6890,   9275.6121,  0.295206
  172.6920,   5635.2816,   9275.4070,  0.295190
  172.7949,   5634.8747,   9275.2019,  0.295175
  172.8978,   5634.4683,   9274.9967,  0.295160
  173.0007,   5634.0623,   9274.7914,  0.295145
  173.1036,   5633.6569,   9274.5862,  0.295130
  173.2065,   5633.2519,   9274.3808,  0.295115
  173.3094,   5632.8473,   9274.1755,  0.295100
  173.4122,   5632.4432,   9273.9700,  0.295085
  173.5151,   5632.0394,   9273.7645,  0.295070
  173.6180,   5631.6359,   9273.5589,  0.295055
  173.7208,   5631.2328,   9273.3532,  0.295041
  173.8237,   5630.8300,   9273.1474,  0.295026
  173.9266,   5630.4274,   9272.9415,  0.295011
  174.0294,   5630.0250,   9272.7355,  0.294997
  174.1323,   5629.6229,   9272.5295,  0.294982
  174.2351,   5629.2209,   9272.3233,  0.294967
  174.3379,   5628.8190,   9272.1170,  0.294953
  174.4408,   5628.4172,   9271.9106,  0.294938
  174.5436,   5628.0155,   9271.7040,  0.294924
  174.6465,   5627.6138,   9271.4974,  0.294910
  174.7493,   5627.2121,   9271.2906,  0.294895
  174.8521,   5626.8104,   9271.0837,  0.294881
  174.9549,   5626.4086,   9270.8766,  0.294866
  175.0578,   5626.0067,   9270.6694,  0.294852
  175.1606,   5625.6046,   9270.4621,  0.294837
  175.2634,   5625.2023,   9270.2547,  0.294823
  175.3662,   5624.7999,   9270.0471,  0.294809
  175.4690,   5624.3971,   9269.8394,  0.294794
  175.5718,   5623.9941,   9269.6315,  0.294780
  175.6746,   5623.5908,   9269.4235,  0.294765
  175.7774,   5623.1872,   9269.2154,  0.294751
  175.8802,   5622.7831,   9269.0072,  0.294736
  175.9830,   5622.3787,   9268.7988,  0.294722
  176.0858,   5621.9738,   9268.5903,  0.294707
  176.1885,   5621.5685,   9268.3816,  0.294693
  176.2913,   5621.1627,   9268.1728,  0.294678
  176.3941,   5620.7564,   9267.9639,  0.294663
  176.4969,   5620.3495,   9267.7549,  0.294649
  176.5996,   5619.9421,   9267.5458,  0.294634
  176.7024,   5619.5342,   9267.3366,  0.294619
  176.8052,   5619.1256,   9267.1272,  0.294604
  176.9079,   5618.7165,   9266.9178,  0.294589
  177.0107,   5618.3067,   9266.7082,  0.294574
  177.1134,   5617.8963,   9266.4986,  0.294559
  177.2162,   5617.4853,   9266.2888,  0.294544
  177.3189,   5617.0736,   9266.0790,  0.294529
  177.4216,   5616.6613,   9265.8691,  0.294514
  177.5244,   5616.2483,   9265.6592,  0.294499
  177.6271,   5615.8347,   9265.4492,  0.294483
  177.7298,   5615.4204,   9265.2391,  0.294468
  177.8326,   5615.0055,   9265.0289,  0.294453
  177.9353,   5614.5899,   9264.8188,  0.294437
  178.0380,   5614.1736,   9264.6085,  0.294422
  178.1407,   5613.7567,   9264.3983,  0.294406
  178.2434,   5613.3392,   9264.1880,  0.294390
  178.3461,   5612.9210,   9263.9777,  0.294375
  178.4489,   5612.5023,   9263.7674,  0.294359
  178.5516,   5612.0829,   9263.5571,  0.294343
  178.6543,   5611.6630,   9263.3467,  0.294327
  178.7569,   5611.2424,   9263.1364,  0.294311
  178.8596,   5610.8214,   9262.9261,  0.294295
  178.9623,   5610.3998,   9262.7158,  0.294279
  179.0650,   5609.9776,   9262.5056,  0.294263
  179.1677,   5609.5550,   9262.2953,  0.294246
  179.2704,   5609.1319,   9262.0851,  0.294230
  179.3730,   5608.7084,   9261.8750,  0.294214
  179.4757,   5608.2845,   9261.6649,  0.294197
  179.5784,   5607.8601,   9261.4548,  0.294181
  179.6810,   5607.4354,   9261.2448,  0.294164
  179.7837,   5607.0104,   9261.0349,  0.294148
  179.8864,   5606.5850,   9260.8251,  0.294131
  179.9890,   5606.1593,   9260.6153,  0.294114
  180.0917,   5605.7334,   9260.4056,  0.294098
  180.1943,   5605.3072,   9260.1960,  0.294081
  180.2969,   5604.8809,   9259.9864,  0.294064
  180.3996,   5604.4543,   9259.7770,  0.294047
  180.5022,   5604.0276,   9259.5676,  0.294031
  180.6048,   5603.6008,   9259.3584,  0.294014
  180.7075,   5603.1739,   9259.1493,  0.293997
  180.8101,   5602.7469,   9258.9402,  0.293980
  180.9127,   5602.3199,   9258.7313,  0.293963
  181.0153,   5601.8929,   9258.5225,  0.293946
  181.1180,   5601.4659,   9258.3138,  0.293929
  181.2206,   5601.0389,   9258.1052,  0.293912
  181.3232,   5600.6120,   9257.8968,  0.293895
  181.4258,   5600.1852,   9257.6884,  0.293878
  181.5284,   5599.7585,   9257.4802,  0.293861
  181.6310,   5599.3319,   9257.2721,  0.293844
  181.7336,   5598.9056,   9257.0641,  0.293827
  181.8362,   5598.4794,   9256.8562,  0.293810
  181.9387,   5598.0534,   9256.6485,  0.293793
  182.0413,   5597.6276,   9256.4409,  0.293776
  182.1439,   5597.2021,   9256.2334,  0.293759
  182.2465,   5596.7769,   9256.0260,  0.293742
  182.3490,   5596.3520,   9255.8188,  0.293725
  182.4516,   5595.9274,   9255.6117,  0.293709
  182.5542,   5595.5031,   9255.4047,  0.293692
  182.6567,   5595.0791,   9255.1978,  0.293675
  182.7593,   5594.6555,   9254.9910,  0.293658
  182.8619,   5594.2323,   9254.7844,  0.293641
  182.9644,   5593.8094,   9254.5778,  0.293624
  183.0670,   5593.3870,   9254.3714,  0.293607
  183.1695,   5592.9650,   9254.1651,  0.293591
  183.2720,   5592.5433,   9253.9589,  0.293574
  183.3746,   5592.1222,   9253.7528,  0.293557
  183.4771,   5591.7014,   9253.5469,  0.293541
  183.5797,   5591.2811,   9253.3410,  0.293524
  183.6822,   5590.8612,   9253.1352,  0.293507
  183.7847,   5590.4418,   9252.9295,  0.293491
  183.8872,   5590.0229,   9252.7239,  0.293474
  183.9897,   5589.6044,   9252.5184,  0.293458
  184.0923,   5589.1864,   9252.3130,  0.293441
  184.1948,   5588.7689,   9252.1077,  0.293425
  184.2973,   5588.3518,   9251.9024,  0.293408
  184.3998,   5587.9352,   9251.6972,  0.293392
  184.5023,   5587.5191,   9251.4921,  0.293376
  184.6048,   5587.1035,   9251.2871,  0.293359
  184.7073,   5586.6883,   9251.0821,  0.293343
  184.8098,   5586.2736,   9250.8772,  0.293327
  184.9122,   5585.8594,   9250.6724,  0.293311
  185.0147,   5585.4456,   9250.4676,  0.293295
  185.1172,   5585.0323,   9250.2628,  0.293279
  185.2197,   5584.6195,   9250.0581,  0.293263
  185.3222,   5584.2071,   9249.8535,  0.293247
  185.4246,   5583.7951,   9249.6489,  0.293231
  185.5271,   5583.3836,   9249.4443,  0.293215
  185.6296,   5582.9725,   9249.2397,  0.293199
  185.7320,   5582.5618,   9249.0352,  0.293183
  185.8345,   5582.1515,   9248.8307,  0.293168
  185.9369,   5581.7417,   9248.6262,  0.293152
  186.0394,   5581.3322,   9248.4218,  0.293136
  186.1418,   5580.9231,   9248.2173,  0.293121
  186.2443,   5580.5144,   9248.0128,  0.293105
  186.3467,   5580.1060,   9247.8084,  0.293089
  186.4491,   5579.6980,   9247.6039,  0.293074
  186.5516,   5579.2903,   9247.3995,  0.293058
  186.6540,   5578.8829,   9247.1950,  0.293043
  186.7564,   5578.4759,   9246.9905,  0.293027
  186.8589,   5578.0692,   9246.7861,  0.293012
  186.9613,   5577.6627,   9246.5815,  0.292997
  187.0637,   5577.2565,   9246.3770,  0.292981
  187.1661,   5576.8506,   9246.1724,  0.292966
  187.2685,   5576.4449,   9245.9678,  0.292951
  187.3709,   5576.0394,   9245.7632,  0.292936
  187.4733,   5575.6342,   9245.5586,  0.292920
  187.5757,   5575.2291,   9245.3539,  0.292905
  187.6781,   5574.8243,   9245.1491,  0.292890
  187.7805,   5574.4196,   9244.9443,  0.292875
  187.8829,   5574.0150,   9244.7395,  0.292860
  187.9853,   5573.6106,   9244.5346,  0.292845
  188.0877,   5573.2063,   9244.3296,  0.292830
  188.1900,   5572.8021,   9244.1246,  0.292815
  188.2924,   5572.3980,   9243.9196,  0.292799
  188.3948,   5571.9940,   9243.7145,  0.292784
  188.4972,   5571.5900,   9243.5093,  0.292769
  188.5995,   5571.1860,   9243.3040,  0.292754
  188.7019,   5570.7821,   9243.0987,  0.292739
  188.8042,   5570.3782,   9242.8934,  0.292724
  188.9066,   5569.9742,   9242.6879,  0.292710
  189.0089,   5569.5703,   9242.4824,  0.292695
  189.1113,   5569.1663,   9242.2768,  0.292680
  189.2136,   5568.7622,   9242.0711,  0.292665
  189.3160,   5568.3580,   9241.8654,  0.292650
  189.4183,   5567.9537,   9241.6596,  0.292635
  189.5206,   5567.5494,   9241.4537,  0.292620
  189.6230,   5567.1448,   9241.2477,  0.292605
  189.7253,   5566.7402,   9241.0417,  0.292590
  189.8276,   5566.3353,   9240.8356,  0.292575
  189.9299,   5565.9303,   9240.6294,  0.292560
  190.0323,   5565.5251,   9240.4231,  0.292545
  190.1346,   5565.1197,   9240.2168,  0.292530
  190.2369,   5564.7141,   9240.0104,  0.292515
  190.3392,   5564.3082,   9239.8039,  0.292500
  190.4415,   5563.9020,   9239.5974,  0.292485
  190.5438,   5563.4956,   9239.3907,  0.292470
  190.6461,   5563.0889,   9239.1840,  0.292455
  190.7484,   5562.6819,   9238.9773,  0.292439
  190.8507,   5562.2745,   9238.7705,  0.292424
  190.9530,   5561.8669,   9238.5636,  0.292409
  191.0552,   5561.4589,   9238.3566,  0.292394
  191.1575,   5561.0505,   9238.1496,  0.292379
  191.2598,   5560.6418,   9237.9426,  0.292363
  191.3621,   5560.2327,   9237.7355,  0.292348
  191.4643,   5559.8232,   9237.5283,  0.292333
  191.5666,   5559.4133,   9237.3211,  0.292317
  191.6689,   5559.0031,   9237.1138,  0.292302
  191.7711,   5558.5924,   9236.9065,  0.292286
  191.8734,   5558.1813,   9236.6992,  0.292271
  191.9756,   5557.7697,   9236.4919,  0.292255
  192.0779,   5557.3578,   9236.2845,  0.292240
  192.1801,   5556.9453,   9236.0771,  0.292224
  192.2824,   5556.5325,   9235.8696,  0.292208
  192.3846,   5556.1192,   9235.6622,  0.292193
  192.4868,   5555.7055,   9235.4547,  0.292177
  192.5891,   5555.2913,   9235.2473,  0.292161
  192.6913,   5554.8766,   9235.0398,  0.292145
  192.7935,   5554.4616,   9234.8324,  0.292129
  192.8957,   5554.0460,   9234.6249,  0.292113
  192.9980,   5553.6301,   9234.4175,  0.292097
  193.1002,   5553.2137,   9234.2101,  0.292081
  193.2024,   5552.7968,   9234.0027,  0.292065
  193.3046,   5552.3795,   9233.7953,  0.292049
  193.4068,   5551.9619,   9233.5880,  0.292033
  193.5090,   5551.5438,   9233.3808,  0.292016
  193.6112,   5551.1253,   9233.1735,  0.292000
  193.7134,   5550.7064,   9232.9664,  0.291984
  193.8156,   5550.2871,   9232.7593,  0.291967
  193.9178,   5549.8675,   9232.5522,  0.291951
  194.0199,   5549.4475,   9232.3452,  0.291934
  194.1221,   5549.0272,   9232.1383,  0.291918
  194.2243,   5548.6066,   9231.9315,  0.291901
  194.3265,   5548.1856,   9231.7248,  0.291884
  194.4286,   5547.7644,   9231.5181,  0.291868
  194.5308,   5547.3430,   9231.3116,  0.291851
  194.6330,   5546.9213,   9231.1051,  0.291834
  194.7351,   5546.4994,   9230.8988,  0.291817
  194.8373,   5546.0773,   9230.6926,  0.291801
  194.9394,   5545.6550,   9230.4865,  0.291784
  195.0416,   5545.2326,   9230.2805,  0.291767
  195.1437,   5544.8101,   9230.0746,  0.291750
  195.2459,   5544.3875,   9229.8689,  0.291733
  195.3480,   5543.9648,   9229.6633,  0.291716
  195.4501,   5543.5421,   9229.4578,  0.291699
  195.5523,   5543.1194,   9229.2525,  0.291682
  195.6544,   5542.6968,   9229.0473,  0.291665
  195.7565,   5542.2741,   9228.8423,  0.291647
  195.8586,   5541.8516,   9228.6374,  0.291630
  195.9608,   5541.4292,   9228.4326,  0.291613
  196.0629,   5541.0069,   9228.2280,  0.291596
  196.1650,   5540.5848,   9228.0236,  0.291579
  196.2671,   5540.1629,   9227.8193,  0.291562
  196.3692,   5539.7413,   9227.6152,  0.291545
  196.4713,   5539.3199,   9227.4112,  0.291528
  196.5734,   5538.8988,   9227.2074,  0.291510
  196.6755,   5538.4780,   9227.0038,  0.291493
  196.7776,   5538.0576,   9226.8003,  0.291476
  196.8797,   5537.6376,   9226.5970,  0.291459
  196.9817,   5537.2179,   9226.3938,  0.291442
  197.0838,   5536.7988,   9226.1908,  0.291425
  197.1859,   5536.3800,   9225.9879,  0.291408
  197.2880,   5535.9618,   9225.7852,  0.291391
  197.3900,   5535.5441,   9225.5826,  0.291374
  197.4921,   5535.1269,   9225.3802,  0.291357
  197.5942,   5534.7102,   9225.1779,  0.291341
  197.6962,   5534.2941,   9224.9758,  0.291324
  197.7983,   5533.8787,   9224.7738,  0.291307
  197.9003,   5533.4638,   9224.5719,  0.291290
  198.0024,   5533.0495,   9224.3702,  0.291274
  198.1044,   5532.6359,   9224.1685,  0.291257
  198.2065,   5532.2230,   9223.9670,  0.291240
  198.3085,   5531.8107,   9223.7657,  0.291224
  198.4106,   5531.3991,   9223.5644,  0.291207
  198.5126,   5530.9881,   9223.3632,  0.291191
  198.6146,   5530.5779,   9223.1622,  0.291175
  198.7167,   5530.1683,   9222.9612,  0.291158
  198.8187,   5529.7595,   9222.7603,  0.291142
  198.9207,   5529.3513,   9222.5595,  0.291126
  199.0227,   5528.9438,   9222.3588,  0.291110
  199.1247,   5528.5370,   9222.1581,  0.291094
  199.2267,   5528.1309,   9221.9575,  0.291078
  199.3287,   5527.7255,   9221.7569,  0.291062
  199.4307,   5527.3207,   9221.5565,  0.291046
  199.5327,   5526.9166,   9221.3560,  0.291031
  199.6347,   5526.5131,   9221.1556,  0.291015
  199.7367,   5526.1103,   9220.9552,  0.290999
  199.8387,   5525.7081,   9220.7548,  0.290984
  199.9407,   5525.3065,   9220.5545,  0.290968
  200.0427,   5524.9055,   9220.3541,  0.290953
  200.1447,   5524.5050,   9220.1538,  0.290937
  200.2467,   5524.1051,   9219.9534,  0.290922
  200.3486,   5523.7057,   9219.7531,  0.290907
  200.4506,   5523.3068,   9219.5527,  0.290892
  200.5526,   5522.9084,   9219.3523,  0.290876
  200.6545,   5522.5105,   9219.1519,  0.290861
  200.7565,   5522.1130,   9218.9515,  0.290846
  200.8584,   5521.7159,   9218.7510,  0.290831
  200.9604,   5521.3191,   9218.5505,  0.290816
  201.0624,   5520.9227,   9218.3499,  0.290801
  201.1643,   5520.5267,   9218.1493,  0.290787
  201.2662,   5520.1309,   9217.9487,  0.290772
  201.3682,   5519.7353,   9217.7479,  0.290757
  201.4701,   5519.3400,   9217.5472,  0.290742
  201.5721,   5518.9449,   9217.3463,  0.290727
  201.6740,   5518.5499,   9217.1454,  0.290713
  201.7759,   5518.1550,   9216.9444,  0.290698
  201.8778,   5517.7603,   9216.7433,  0.290683
  201.9798,   5517.3656,   9216.5421,  0.290669
  202.0817,   5516.9709,   9216.3409,  0.290654
  202.1836,   5516.5762,   9216.1396,  0.290639
  202.2855,   5516.1815,   9215.9382,  0.290625
  202.3874,   5515.7868,   9215.7367,  0.290610
  202.4893,   5515.3919,   9215.5351,  0.290596
  202.5912,   5514.9969,   9215.3334,  0.290581
  202.6931,   5514.6017,   9215.1316,  0.290566
  202.7950,   5514.2064,   9214.9298,  0.290552
  202.8969,   5513.8109,   9214.7278,  0.290537
  202.9988,   5513.4151,   9214.5258,  0.290522
  203.1007,   5513.0190,   9214.3237,  0.290508
  203.2025,   5512.6227,   9214.1215,  0.290493
  203.3044,   5512.2261,   9213.9192,  0.290478
  203.4063,   5511.8291,   9213.7168,  0.290464
  203.5082,   5511.4317,   9213.5144,  0.290449
  203.6100,   5511.0340,   9213.3118,  0.290434
  203.7119,   5510.6359,   9213.1092,  0.290419
  203.8137,   5510.2374,   9212.9066,  0.290404
  203.9156,   5509.8384,   9212.7038,  0.290389
  204.0175,   5509.4390,   9212.5010,  0.290374
  204.1193,   5509.0391,   9212.2982,  0.290359
  204.2212,   5508.6388,   9212.0952,  0.290344
